#      time         order        t            tair         tout      
  1201.472065       1.0000       16.990      -13.566       21.000    
  1202.784282       1.0000       16.990      -14.357       21.000    
  1204.284282       1.0000       16.990      -14.684       21.000    
  1205.784282       1.0000       16.990      -13.675       21.000    
  1207.284282       1.0000       16.990      -12.941       21.000    
  1208.784282       1.0000       16.990      -13.800       21.000    
  1210.284282       1.0000       16.990      -10.775       21.000    
  1211.616082       1.0000       16.990      -8.7071       21.001    
  1211.616082       1.0000       16.990      -8.7071       21.001    
  1213.715628       1.0000       16.990      -4.4550       21.001    
  1215.215628       1.0000       16.990      -3.3569       21.000    
  1216.715628       1.0000       16.990      -3.4863       20.999    
  1218.215628       1.0000       16.990      -3.6684       21.000    
  1219.715628       1.0000       16.990      -5.4559       21.000    
  1221.215628       1.0000       16.990      -5.0863       21.000    
  1221.390660       1.0000       16.990      -5.1563       21.000    
  1221.740724       1.0000       16.990      -5.2963       21.000    
  1222.269532       1.0000       16.990      -6.3164       21.000    
  1222.269532       1.0000       16.990      -6.3164       21.000    
  1223.771051       1.0000       16.990      -9.7253       21.000    
  1224.158303       1.0000       16.990      -10.127       21.000    
  1224.158303       1.0000       16.990      -10.127       21.000    
  1225.359519       1.0000       16.990      -11.088       21.000    
  1226.560734       1.0000       16.990      -11.712       21.000    
  1228.060734       1.0000       16.990      -10.309       21.000    
  1229.560734       1.0000       16.990      -11.888       21.000    
  1231.060734       1.0000       16.990      -13.564       21.000    
  1232.560734       1.0000       16.990      -11.879       21.000    
  1233.694684       1.0000       16.990      -8.9159       21.000    
  1233.782939       1.0000       16.990      -8.6512       21.000    
  1233.782939       1.0000       16.990      -8.6512       21.000    
  1235.704884       1.0000       16.990      -5.1083       21.001    
  1237.204884       1.0000       16.990      -1.6410       21.001    
  1238.704884       1.0000       16.990      -1.8000       21.001    
  1240.204884       1.0000       16.990      -2.0820       20.999    
  1241.704884       1.0000       16.990      -3.2459       21.000    
  1243.141056       1.0000       16.990      -5.9693       21.000    
  1243.141056       1.0000       16.990      -5.9693       21.000    
  1245.541056       1.0000       16.990      -8.5739       21.000    
  1247.041056       1.0000       16.990      -14.008       21.000    
  1247.264261       1.0000       16.990      -14.053       21.000    
  1247.264261       1.0000       16.990      -14.053       21.000    
  1247.955293       1.0000       16.990      -14.191       21.000    
  1248.157070       1.0000       16.990      -14.231       21.000    
  1248.157070       1.0000       16.990      -14.231       21.000    
  1248.709896       1.0000       16.990      -14.342       21.000    
  1249.262721       1.0000       16.990      -14.242       21.000    
  1250.368372       1.0000       16.990      -13.726       21.000    
  1251.868372       1.0000       16.990      -14.642       21.000    
  1253.368372       1.0000       16.990      -12.390       21.000    
  1254.868372       1.0000       16.990      -8.9159       21.000    
  1256.368372       1.0000       16.990      -7.8316       21.000    
  1257.868372       1.0000       16.990      -6.6790       21.000    
  1258.037599       1.0000       16.990      -6.5549       21.000    
  1258.376055       1.0000       16.990      -6.1487       21.000    
  1258.455737       1.0000       16.990      -6.0531       21.000    
  1258.615101       1.0000       16.990      -5.8619       21.000    
  1258.642846       1.0000       16.990      -5.8286       21.000    
  1258.698336       1.0000       16.990      -5.7620       21.000    
  1258.709434       1.0000       16.990      -5.7487       21.000    
  1258.731630       1.0000       16.990      -5.7220       21.000    
  1258.731630       1.0000       16.990      -5.7220       21.000    
  1260.500671       1.0000       16.990      -3.3992       21.000    
  1262.000671       1.0000       16.990      -1.9995       21.000    
  1263.500671       1.0000       16.990      -1.3001       21.000    
  1265.000671       1.0000       16.990      -2.0005       21.000    
  1266.500671       1.0000       16.990      -2.8000       21.000    
  1267.746406       1.0000       16.990      -3.0986       21.000    
  1267.746406       1.0000       16.990      -3.0986       21.000    
  1270.146406       1.0000       16.990      -3.5414       21.000    
  1271.646406       1.0000       16.990      -3.0707       21.000    
  1272.153524       1.0000       16.990      -3.0614       21.000    
  1272.153524       1.0000       16.990      -3.0614       21.000    
  1274.553524       1.0000       16.990      -3.8214       21.000    
  1276.053524       1.0000       16.990      -4.6214       21.000    
  1277.553524       1.0000       16.990      -5.1107       21.000    
  1279.053524       1.0000       16.990      -5.8214       21.000    
  1280.553524       1.0000       16.990      -6.4214       21.000    
  1282.053524       1.0000       16.990      -6.1465       21.000    
  1282.595177       1.0000       16.990      -5.6048       21.001    
  1282.595177       1.0000       16.990      -5.6048       21.001    
  1284.995177       1.0000       16.990      -4.8019       21.001    
  1286.495177       1.0000       16.990      -5.4952       21.001    
  1287.679644       1.0000       16.990      -6.5437       21.000    
  1287.679644       1.0000       16.990      -6.5437       21.000    
  1290.079644       1.0000       16.990      -9.3115       21.000    
  1291.579644       1.0000       16.990      -11.064       21.000    
  1293.079644       1.0000       16.990      -10.104       21.000    
  1294.579644       1.0000       16.990      -8.5363       21.000    
  1296.079644       1.0000       16.990      -9.8478       21.000    
  1296.153829       1.0000       16.990      -9.8923       21.000    
  1296.153829       1.0000       16.990      -9.8923       21.000    
  1298.553829       1.0000       16.990      -12.132       21.000    
  1300.053829       1.0000       16.990      -13.800       21.000    
  1301.553829       1.0000       16.990      -14.132       21.000    
  1303.053829       1.0000       16.990      -14.822       21.000    
  1304.553829       1.0000       16.990      -14.868       21.000    
  1306.053829       1.0000       16.990      -11.471       21.000    
  1307.231224       1.0000       16.990      -8.5063       21.001    
  1307.231224       1.0000       16.990      -8.5063       21.001    
  1309.631224       1.0000       16.990      -2.8425       21.001    
  1311.131224       1.0000       16.990      -2.3606       21.000    
  1312.631224       1.0000       16.990      -2.6681       20.999    
  1314.131224       1.0000       16.990      -3.5575       21.000    
  1315.631224       1.0000       16.990      -5.4837       21.000    
  1316.004043       1.0000       16.990      -6.0113       21.000    
  1316.190920       1.0000       16.990      -6.5346       21.000    
  1316.190920       1.0000       16.990      -6.5346       21.000    
  1318.590920       1.0000       16.990      -11.627       21.000    
  1320.090920       1.0000       16.990      -12.818       21.000    
  1320.151743       1.0000       16.990      -12.830       21.000    
  1320.151743       1.0000       16.990      -12.830       21.000    
  1322.551743       1.0000       16.990      -10.938       21.000    
  1324.051743       1.0000       16.990      -9.0828       21.000    
  1325.551743       1.0000       16.990      -11.372       21.000    
  1327.051743       1.0000       16.990      -13.569       21.000    
  1328.551743       1.0000       16.990      -12.338       21.000    
  1330.051743       1.0000       16.990      -10.455       21.000    
  1330.238996       1.0000       16.990      -9.9308       21.000    
  1330.613501       1.0000       16.990      -8.8822       21.001    
  1331.301893       1.0000       16.990      -6.7132       21.001    
  1331.301893       1.0000       16.990      -6.7132       21.001    
  1333.701893       1.0000       16.990      -3.4211       21.001    
  1335.201893       1.0000       16.990      -3.7192       21.000    
  1336.701893       1.0000       16.990      -3.5404       21.000    
  1338.201893       1.0000       16.990      -6.1268       21.000    
  1338.296289       1.0000       16.990      -6.4666       21.000    
  1338.485082       1.0000       16.990      -7.1463       21.000    
  1338.485082       1.0000       16.990      -7.1463       21.000    
  1340.885082       1.0000       16.990      -11.885       21.000    
  1342.385082       1.0000       16.990      -13.308       21.000    
  1343.885082       1.0000       16.990      -14.331       21.000    
  1344.147725       1.0000       16.990      -14.045       21.000    
  1344.147725       1.0000       16.990      -14.045       21.000    
  1346.547725       1.0000       16.990      -13.433       21.000    
  1348.047725       1.0000       16.990      -10.581       21.000    
  1349.547725       1.0000       16.990      -10.419       21.000    
  1351.047725       1.0000       16.990      -7.7141       21.000    
  1351.421969       1.0000       16.990      -7.0405       21.000    
  1351.421969       1.0000       16.990      -7.0405       21.000    
  1353.821969       1.0000       16.990      -4.0136       21.000    
  1355.321969       1.0000       16.990      -1.6848       21.001    
  1356.821969       1.0000       16.990     -0.18902       21.001    
  1358.321969       1.0000       16.990      0.80000       21.001    
  1359.821969       1.0000       16.990       1.1288       21.000    
  1361.321969       1.0000       16.990      0.94242       21.000    
  1362.821969       1.0000       16.990      0.40000       21.000    
  1364.321969       1.0000       16.990     -6.43939E-02   21.000    
  1365.821969       1.0000       16.990     -0.11780       21.000    
  1367.321969       1.0000       16.990      6.81838E-03   21.000    
  1368.146256       1.0000       16.990     -0.51700       21.000    
  1368.146256       1.0000       16.990     -0.51700       21.000    
  1370.546256       1.0000       16.990      -2.4185       21.000    
  1372.046256       1.0000       16.990      -2.6000       21.000    
  1373.546256       1.0000       16.990      -1.8352       21.000    
  1375.046256       1.0000       16.990      -1.2000       21.000    
  1376.546256       1.0000       16.990     -0.87225       21.000    
  1378.046256       1.0000       16.990       1.4833       21.000    
  1379.546256       1.0000       16.990       4.2925       21.001    
  1380.596850       1.0000       16.990       6.2743       21.001    
  1380.596850       1.0000       16.990       6.2743       21.001    
  1382.996850       1.0000       16.990       7.0000       21.000    
  1384.496850       1.0000       16.990       7.0000       21.000    
  1385.660260       1.0000       16.990       6.2077       21.000    
  1385.660260       1.0000       16.990       6.2077       21.000    
  1388.060260       1.0000       16.990       3.5759       21.000    
  1389.560260       1.0000       16.990       2.7518       21.000    
  1391.060260       1.0000       16.990       1.6795       21.000    
  1392.142804       1.0000       16.990     -0.31424       21.000    
  1392.142804       1.0000       16.990     -0.31424       21.000    
  1394.542804       1.0000       16.990      -1.6342       21.000    
  1394.608088       1.0000       16.990      -1.6865       21.000    
  1394.738656       1.0000       16.990      -1.7909       21.000    
  1394.752024       1.0000       16.990      -1.8016       21.000    
  1394.778759       1.0000       16.990      -1.8230       21.000    
  1394.778759       1.0000       16.990      -1.8230       21.000    
  1396.698759       1.0000       16.990      -3.0770       21.000    
  1398.198759       1.0000       16.990      -2.5193       21.000    
  1399.698759       1.0000       16.990      -3.2795       21.000    
  1401.198759       1.0000       16.990      -2.5602       21.000    
  1401.207148       1.0000       16.990      -2.5586       21.000    
  1401.223927       1.0000       16.990      -2.5552       21.000    
  1401.223927       1.0000       16.990      -2.5552       21.000    
  1403.623927       1.0000       16.990       2.0479       21.001    
  1405.123927       1.0000       16.990       4.7752       21.001    
  1406.623927       1.0000       16.990       3.7265       21.000    
  1408.123927       1.0000       16.990       2.1256       21.000    
  1409.623927       1.0000       16.990       1.4752       21.000    
  1411.123927       1.0000       16.990     -0.30086       21.000    
  1412.623927       1.0000       16.990      2.56437E-02   21.000    
  1414.123927       1.0000       16.990     -0.94871       21.000    
  1414.589039       1.0000       16.990      -1.5068       21.000    
  1414.589039       1.0000       16.990      -1.5068       21.000    
  1415.833161       1.0000       16.990      -2.8332       21.000    
  1416.137385       1.0000       16.990      -3.0275       21.000    
  1416.137385       1.0000       16.990      -3.0275       21.000    
  1417.132682       1.0000       16.990      -3.3061       21.000    
  1418.127980       1.0000       16.990      -4.0512       21.000    
  1419.627980       1.0000       16.990      -4.4000       21.000    
  1421.127980       1.0000       16.990      -5.5640       21.000    
  1422.627980       1.0000       16.990      -6.5024       21.000    
  1424.127980       1.0000       16.990      -5.5440       21.000    
  1425.542959       1.0000       16.990      -3.1484       21.000    
  1425.542959       1.0000       16.990      -3.1484       21.000    
  1427.135435       1.0000       16.990      0.78961       21.001    
  1428.635435       1.0000       16.990       3.0167       21.002    
  1430.135435       1.0000       16.990       3.6542       21.001    
  1431.635435       1.0000       16.990       3.8729       21.000    
  1433.135435       1.0000       16.990       2.6375       20.999    
  1434.635435       1.0000       16.990     -5.21322E-02   21.000    
  1436.135435       1.0000       16.990      -2.6000       21.000    
  1437.635435       1.0000       16.990      -3.6167       21.000    
  1439.135435       1.0000       16.990      -5.5083       21.000    
  1440.136766       1.0000       16.990      -6.2000       21.000    
  1440.136766       1.0000       16.990      -6.2000       21.000    
  1441.128955       1.0000       16.990      -6.2774       21.000    
  1441.205427       1.0000       16.990      -6.3233       21.000    
  1441.358372       1.0000       16.990      -6.4150       21.000    
  1441.664260       1.0000       16.990      -6.5986       21.000    
  1441.664260       1.0000       16.990      -6.5986       21.000    
  1442.458012       1.0000       16.990      -6.7084       21.000    
  1443.172144       1.0000       16.990      -6.7377       21.000    
  1443.172144       1.0000       16.990      -6.7377       21.000    
  1443.807146       1.0000       16.990      -7.2457       21.000    
  1444.442147       1.0000       16.990      -7.5769       20.999    
  1445.712150       1.0000       16.990      -8.5121       20.999    
  1447.212150       1.0000       16.990      -9.1576       21.000    
  1448.712150       1.0000       16.990      -6.8636       21.000    
  1450.212150       1.0000       16.990      -3.4181       21.000    
  1451.712150       1.0000       16.990      -1.7151       21.000    
  1453.212150       1.0000       16.990      -1.0727       21.000    
  1454.712150       1.0000       16.990     -0.45757       21.000    
  1456.212150       1.0000       16.990     -7.87850E-02   21.000    
  1456.512150       1.0000       16.990     -4.87850E-02   21.000    
  1457.112150       1.0000       16.990      2.24299E-02   21.000    
  1457.180776       1.0000       16.990      3.61552E-02   21.000    
  1457.318028       1.0000       16.990      6.36056E-02   21.000    
  1457.318028       1.0000       16.990      6.36056E-02   21.000    
  1459.350033       1.0000       16.990      0.40000       21.000    
  1460.850033       1.0000       16.990      0.22999       21.000    
  1462.350033       1.0000       16.990     -0.40000       21.000    
  1463.850033       1.0000       16.990     -0.91002       21.000    
  1464.132763       1.0000       16.990      -1.0000       21.000    
  1464.132763       1.0000       16.990      -1.0000       21.000    
  1466.532763       1.0000       16.990      -2.1459       21.000    
  1466.688339       1.0000       16.990      -2.3637       21.000    
  1466.999492       1.0000       16.990      -2.7993       21.000    
  1467.492381       1.0000       16.990      -3.3909       21.000    
  1467.492381       1.0000       16.990      -3.3909       21.000    
  1469.412381       1.0000       16.990      -4.7526       21.000    
  1470.912381       1.0000       16.990      -4.2175       21.000    
  1472.412381       1.0000       16.990      -4.5650       21.000    
  1473.912381       1.0000       16.990      -2.6103       21.000    
  1474.362737       1.0000       16.990      -1.5657       21.001    
  1474.469847       1.0000       16.990      -1.3194       21.001    
  1474.469847       1.0000       16.990      -1.3194       21.001    
  1476.869847       1.0000       16.990       1.0000       21.001    
  1478.369847       1.0000       16.990      0.85206       21.001    
  1479.869847       1.0000       16.990      0.25206       21.000    
  1481.369847       1.0000       16.990     -0.76985       20.999    
  1481.532488       1.0000       16.990     -0.93249       20.999    
  1481.857769       1.0000       16.990      -1.2578       21.000    
  1481.883494       1.0000       16.990      -1.2835       21.000    
  1481.934944       1.0000       16.990      -1.3349       21.000    
  1481.934944       1.0000       16.990      -1.3349       21.000    
  1484.334944       1.0000       16.990      -4.3359       21.000    
  1485.834944       1.0000       16.990      -6.2349       21.000    
  1487.334944       1.0000       16.990      -8.2019       21.000    
  1488.130402       1.0000       16.990      -9.0261       21.000    
  1488.130402       1.0000       16.990      -9.0261       21.000    
  1490.530402       1.0000       16.990      -9.6122       21.000    
  1492.030402       1.0000       16.990      -10.618       21.000    
  1493.530402       1.0000       16.990      -10.882       20.999    
  1495.030402       1.0000       16.990      -9.5757       21.000    
  1496.530402       1.0000       16.990      -8.4818       21.000    
  1498.030402       1.0000       16.990      -5.0784       21.000    
  1498.204820       1.0000       16.990      -4.3807       21.000    
  1498.204820       1.0000       16.990      -4.3807       21.000    
  1500.604820       1.0000       16.990     -0.67904       21.001    
  1502.104820       1.0000       16.990     -0.22096       21.001    
  1503.604820       1.0000       16.990     -0.76289       21.000    
  1505.104820       1.0000       16.990      -1.8210       20.999    
  1506.604820       1.0000       16.990      -2.4839       21.000    
  1508.104820       1.0000       16.990      -3.9677       21.000    
  1508.206256       1.0000       16.990      -4.1300       21.000    
  1508.409127       1.0000       16.990      -4.4546       21.000    
  1508.409127       1.0000       16.990      -4.4546       21.000    
  1510.809127       1.0000       16.990      -7.0091       21.000    
  1512.125918       1.0000       16.990      -6.8252       21.000    
  1512.125918       1.0000       16.990      -6.8252       21.000    
  1514.045918       1.0000       16.990      -7.0000       21.000    
  1515.545918       1.0000       16.990      -7.0000       21.000    
  1517.045918       1.0000       16.990      -8.0367       21.000    
  1518.545918       1.0000       16.990      -8.9092       21.000    
  1520.045918       1.0000       16.990      -8.8898       21.000    
  1521.199043       1.0000       16.990      -6.1621       21.000    
  1521.199043       1.0000       16.990      -6.1621       21.000    
  1523.599043       1.0000       16.990     -0.92172       21.000    
  1525.099043       1.0000       16.990      0.36038       21.000    
  1526.599043       1.0000       16.990      0.11981       21.000    
  1528.099043       1.0000       16.990      0.20000       21.000    
  1529.599043       1.0000       16.990      0.31981       21.000    
  1531.099043       1.0000       16.990      0.43962       21.000    
  1532.599043       1.0000       16.990      0.91981       21.000    
  1533.679068       1.0000       16.990       1.1358       21.000    
  1533.679068       1.0000       16.990       1.1358       21.000    
  1536.079068       1.0000       16.990       1.7684       21.000    
  1536.123739       1.0000       16.990       1.7505       21.000    
  1536.123739       1.0000       16.990       1.7505       21.000    
  1538.043739       1.0000       16.990       1.7913       21.000    
  1539.543739       1.0000       16.990       1.4913       21.000    
  1541.043739       1.0000       16.990       1.4000       21.000    
  1542.543739       1.0000       16.990       1.6175       21.000    
  1544.043739       1.0000       16.990       2.4087       21.000    
  1544.073648       1.0000       16.990       2.4147       21.000    
  1544.133465       1.0000       16.990       2.4267       21.000    
  1544.253100       1.0000       16.990       2.4506       21.000    
  1544.325646       1.0000       16.990       2.4651       21.000    
  1544.325646       1.0000       16.990       2.4651       21.000    
  1546.725646       1.0000       16.990       2.6000       21.000    
  1548.225646       1.0000       16.990       3.4903       21.000    
  1549.725646       1.0000       16.990       4.2354       21.001    
  1551.225646       1.0000       16.990       2.7744       21.000    
  1552.548447       1.0000       16.990       1.7806       21.000    
  1552.548447       1.0000       16.990       1.7806       21.000    
  1552.611486       1.0000       16.990       1.7554       21.000    
  1552.674524       1.0000       16.990       1.7302       21.000    
  1552.800601       1.0000       16.990       1.6798       21.000    
  1553.052756       1.0000       16.990       1.6633       21.000    
  1553.167596       1.0000       16.990       1.8011       21.000    
  1553.167596       1.0000       16.990       1.8011       21.000    
  1553.571043       1.0000       16.990       2.2853       21.000    
  1553.974489       1.0000       16.990       2.7694       21.000    
  1554.781382       1.0000       16.990       2.8000       21.000    
  1556.281382       1.0000       16.990       2.6312       21.000    
  1556.793068       1.0000       16.990       2.3242       21.000    
  1556.793068       1.0000       16.990       2.3242       21.000    
  1558.084097       1.0000       16.990       1.4673       21.000    
  1559.375126       1.0000       16.990       2.1250       21.000    
  1560.118976       1.0000       16.990       1.9762       21.000    
  1560.118976       1.0000       16.990       1.9762       21.000    
  1562.184621       1.0000       16.990       1.7262       21.000    
  1563.684621       1.0000       16.990       1.9477       21.000    
  1565.184621       1.0000       16.990       2.4000       21.000    
  1566.684621       1.0000       16.990       2.1262       21.000    
  1568.184621       1.0000       16.990       2.2738       21.000    
  1569.684621       1.0000       16.990       1.6415       21.000    
  1571.184621       1.0000       16.990       2.0000       21.000    
  1572.684621       1.0000       16.990       2.0000       21.000    
  1573.492130       1.0000       16.990       2.3937       21.000    
  1573.492130       1.0000       16.990       2.3937       21.000    
  1574.460935       1.0000       16.990       2.5234       21.000    
  1574.548028       1.0000       16.990       2.4712       21.000    
  1574.722214       1.0000       16.990       2.3667       21.000    
  1574.746736       1.0000       16.990       2.3520       21.000    
  1574.795782       1.0000       16.990       2.3225       21.000    
  1574.805750       1.0000       16.990       2.3165       21.000    
  1574.825687       1.0000       16.990       2.3046       21.000    
  1574.825687       1.0000       16.990       2.3046       21.000    
  1575.600732       1.0000       16.990       1.7194       21.000    
  1576.375776       1.0000       16.990       1.4000       21.000    
  1577.875776       1.0000       16.990      0.87453       21.000    
  1579.375776       1.0000       16.990      0.67516       21.000    
  1580.875776       1.0000       16.990      0.62484       21.000    
  1582.375776       1.0000       16.990      0.60000       21.000    
  1583.875776       1.0000       16.990      0.60000       21.000    
  1584.113994       1.0000       16.990      0.60000       21.000    
  1584.113994       1.0000       16.990      0.60000       21.000    
  1584.200532       1.0000       16.990      0.60000       21.000    
  1584.287070       1.0000       16.990      0.60000       21.000    
  1584.287070       1.0000       16.990      0.60000       21.000    
  1584.356300       1.0000       16.990      0.60000       21.000    
  1584.425530       1.0000       16.990      0.60000       21.000    
  1584.563991       1.0000       16.990      0.60000       21.000    
  1584.840913       1.0000       16.990      0.60000       21.000    
  1585.146034       1.0000       16.990      0.57079       21.000    
  1585.146034       1.0000       16.990      0.57079       21.000    
  1585.589108       1.0000       16.990      0.48218       21.000    
  1586.032183       1.0000       16.990      0.39678       21.000    
  1586.918331       1.0000       16.990      0.30817       21.000    
  1588.418331       1.0000       16.990     -9.16569E-03   21.000    
  1589.918331       1.0000       16.990     -0.66733       21.000    
  1591.418331       1.0000       16.990     -0.68367       21.000    
  1592.918331       1.0000       16.990      -1.1673       21.000    
  1594.418331       1.0000       16.990      -1.2000       21.000    
  1595.918331       1.0000       16.990      -1.2000       21.000    
  1595.982469       1.0000       16.990      -1.2000       21.000    
  1596.110745       1.0000       16.990      -1.1557       21.000    
  1596.308700       1.0000       16.990      -1.0765       21.000    
  1596.308700       1.0000       16.990      -1.0765       21.000    
  1597.726538       1.0000       16.990     -7.34618E-02   21.000    
  1599.144376       1.0000       16.990     -0.40000       21.000    
  1600.644376       1.0000       16.990     -0.52888       21.000    
  1600.778469       1.0000       16.990     -0.55569       21.000    
  1601.046655       1.0000       16.990     -0.60000       21.000    
  1601.046655       1.0000       16.990     -0.60000       21.000    
  1602.041216       1.0000       16.990     -0.60000       21.000    
  1602.112264       1.0000       16.990     -0.60000       21.000    
  1602.254360       1.0000       16.990     -0.60000       21.000    
  1602.538551       1.0000       16.990     -0.60000       21.000    
  1602.538551       1.0000       16.990     -0.60000       21.000    
  1603.334199       1.0000       16.990     -0.60000       21.000    
  1604.129848       1.0000       16.990     -0.65194       21.000    
  1605.629848       1.0000       16.990      -1.0000       21.000    
  1607.129848       1.0000       16.990      -1.2779       21.000    
  1608.110558       1.0000       16.990      -1.7779       21.000    
  1608.110558       1.0000       16.990      -1.7779       21.000    
  1609.383596       1.0000       16.990      -1.6000       21.000    
  1610.656633       1.0000       16.990      -1.3373       21.000    
  1612.156633       1.0000       16.990     -0.86265       21.000    
  1613.656633       1.0000       16.990     -0.93735       21.000    
  1615.156633       1.0000       16.990      -1.4120       21.000    
  1616.656633       1.0000       16.990     -0.40000       21.000    
  1618.156633       1.0000       16.990     -0.11806       21.000    
  1619.656633       1.0000       16.990       1.6627       21.000    
  1621.156633       1.0000       16.990       2.3253       21.000    
  1622.656633       1.0000       16.990       3.1313       21.000    
  1624.156633       1.0000       16.990       3.3373       21.000    
  1625.656633       1.0000       16.990       2.8687       21.000    
  1627.156633       1.0000       16.990       2.3060       21.000    
  1628.656633       1.0000       16.990       1.6687       21.000    
  1630.156633       1.0000       16.990       1.2313       21.000    
  1631.656633       1.0000       16.990       1.4000       21.000    
  1632.105566       1.0000       16.990       1.4633       21.000    
  1632.105566       1.0000       16.990       1.4633       21.000    
  1634.142427       1.0000       16.990       1.8006       21.000    
  1635.642427       1.0000       16.990      0.40727       21.000    
  1637.142427       1.0000       16.990      0.14303       21.000    
  1638.642427       1.0000       16.990     -0.32849       21.000    
  1640.142427       1.0000       16.990      0.82849       21.000    
  1641.642427       1.0000       16.990       1.1285       21.000    
  1643.142427       1.0000       16.990       1.4285       21.001    
  1644.642427       1.0000       16.990       1.6000       21.001    
  1646.142427       1.0000       16.990       1.3715       21.000    
  1647.642427       1.0000       16.990       1.0715       21.000    
  1649.142427       1.0000       16.990      0.70030       21.000    
  1650.642427       1.0000       16.990     -9.27280E-02   21.000    
  1652.142427       1.0000       16.990      -1.0855       21.000    
  1653.642427       1.0000       16.990      -1.7285       21.000    
  1655.142427       1.0000       16.990      -2.2855       21.000    
  1656.101931       1.0000       16.990      -2.8408       21.000    
  1656.101931       1.0000       16.990      -2.8408       21.000    
  1658.501931       1.0000       16.990      -5.1012       21.000    
  1660.001931       1.0000       16.990      -5.6004       21.000    
  1661.501931       1.0000       16.990      -5.9004       21.000    
  1663.001931       1.0000       16.990      -6.1996       21.000    
  1664.501931       1.0000       16.990      -5.4981       21.000    
  1666.001931       1.0000       16.990      -2.7977       21.000    
  1667.501931       1.0000       16.990      -1.2988       21.001    
  1669.001931       1.0000       16.990     -0.19846       21.001    
  1670.501931       1.0000       16.990      0.49961       21.000    
  1672.001931       1.0000       16.990      0.59846       21.000    
  1673.501931       1.0000       16.990     -0.80232       20.999    
  1675.001931       1.0000       16.990      -2.6012       21.000    
  1676.501931       1.0000       16.990      -3.4008       21.000    
  1678.001931       1.0000       16.990      -3.8004       21.000    
  1679.501931       1.0000       16.990      -4.0000       21.000    
  1680.092476       1.0000       16.990      -4.0740       21.000    
  1680.092476       1.0000       16.990      -4.0740       21.000    
  1682.492476       1.0000       16.990      -5.5970       21.000    
  1683.992476       1.0000       16.990      -6.1970       21.000    
  1685.492476       1.0000       16.990      -6.7970       21.000    
  1686.992476       1.0000       16.990      -7.5955       21.000    
  1688.492476       1.0000       16.990      -6.0150       21.000    
  1689.992476       1.0000       16.990      -4.2060       21.000    
  1691.492476       1.0000       16.990      -2.7135       21.000    
  1692.992476       1.0000       16.990      -1.4030       21.001    
  1694.492476       1.0000       16.990     -0.90150       21.000    
  1695.992476       1.0000       16.990     -0.80000       21.000    
  1697.492476       1.0000       16.990      -1.0925       21.000    
  1698.992476       1.0000       16.990      -2.1955       21.000    
  1700.492476       1.0000       16.990      -3.2925       21.000    
  1701.992476       1.0000       16.990      -4.1970       21.000    
  1703.492476       1.0000       16.990      -4.2985       21.000    
  1704.087642       1.0000       16.990      -4.4526       21.000    
  1704.087642       1.0000       16.990      -4.4526       21.000    
  1706.487642       1.0000       16.990      -5.6926       21.000    
  1707.987642       1.0000       16.990      -6.1975       21.000    
  1709.487642       1.0000       16.990      -6.6000       21.000    
  1710.987642       1.0000       16.990      -6.7975       21.000    
  1712.487642       1.0000       16.990      -6.0099       21.000    
  1713.987642       1.0000       16.990      -4.2173       21.000    
  1715.487642       1.0000       16.990      -2.2173       21.001    
  1716.987642       1.0000       16.990     -0.21606       21.002    
  1718.487642       1.0000       16.990       1.0975       21.001    
  1719.987642       1.0000       16.990       1.3975       21.000    
  1721.487642       1.0000       16.990       1.4049       20.999    
  1722.987642       1.0000       16.990      1.48291E-02   21.000    
  1724.487642       1.0000       16.990     -0.68764       21.000    
  1725.987642       1.0000       16.990      -1.2000       21.000    
  1727.487642       1.0000       16.990      -1.6000       21.000    
  1728.082997       1.0000       16.990      -1.4838       21.000    
  1728.082997       1.0000       16.990      -1.4838       21.000    
  1730.482997       1.0000       16.990      0.29660       21.000    
  1731.982997       1.0000       16.990       1.5796       21.000    
  1733.482997       1.0000       16.990       2.4830       21.000    
  1734.982997       1.0000       16.990       2.8034       21.000    
  1736.482997       1.0000       16.990       3.8898       21.000    
  1737.982997       1.0000       16.990       4.7898       21.000    
  1739.482997       1.0000       16.990       5.0966       21.000    
  1740.982997       1.0000       16.990       6.1830       21.001    
  1741.112301       1.0000       16.990       6.3123       21.001    
  1741.112301       1.0000       16.990       6.3123       21.001    
  1743.512301       1.0000       16.990       6.9852       21.000    
  1745.012301       1.0000       16.990       6.3877       21.000    
  1745.185033       1.0000       16.990       6.2150       21.000    
  1745.185033       1.0000       16.990       6.2150       21.000    
  1747.585033       1.0000       16.990       5.2585       21.000    
  1749.085033       1.0000       16.990       5.3490       21.000    
  1750.585033       1.0000       16.990       4.8000       21.000    
  1752.082613       1.0000       16.990       4.5917       21.000    
  1752.082613       1.0000       16.990       4.5917       21.000    
  1754.482613       1.0000       16.990       4.2000       21.000    
  1755.982613       1.0000       16.990       3.8070       21.000    
  1757.482613       1.0000       16.990       3.4965       21.000    
  1758.982613       1.0000       16.990       3.2070       21.000    
  1760.482613       1.0000       16.990       3.6000       21.000    
  1761.982613       1.0000       16.990       3.0104       21.000    
  1763.482613       1.0000       16.990       2.8000       21.000    
  1764.982613       1.0000       16.990      -1.5235       21.000    
  1766.482613       1.0000       16.990      -1.0965       21.000    
  1767.982613       1.0000       16.990     -0.61043       21.001    
  1769.482613       1.0000       16.990      -1.2000       20.998    
  1770.982613       1.0000       16.990      -1.9861       21.000    
