#      time         order        boil_q_1     boil_q_2     chil_q1      chil_q2      loccool      locheat      qdomwat   
  3880.596279       1.0000      4.18700E-09   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3881.165000       1.0000      4.18700E-09   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3881.165000       1.0000      8.37400E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3881.165148       1.0000      8.37400E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3881.165295       1.0000      8.37400E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3881.165478       1.0000      8.37400E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3881.165478       1.0000      8.34192E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3881.165714       1.0000      5.89614E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3881.165950       1.0000      4.80640E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3881.166423       1.0000      3.99968E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3881.167368       1.0000      3.63335E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3881.169259       1.0000      3.53979E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3881.173040       1.0000      3.52763E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3881.180601       1.0000      3.52809E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3881.195725       1.0000      3.53082E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3881.225973       1.0000      3.53632E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3881.286469       1.0000      3.54733E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3881.407460       1.0000      3.56936E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3881.649442       1.0000      3.61341E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3882.133407       1.0000      3.71365E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3883.101337       1.0000      3.99638E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3884.601337       1.0000      4.95262E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3886.101337       1.0000      6.25854E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3887.601337       1.0000      7.00954E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3887.912190       1.0000       37.365       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3887.912190       1.0000       37.365       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3887.976150       1.0000       48.264       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3888.040111       1.0000       98.490       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3888.040111       1.0000       98.490       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3888.091279       1.0000       157.40       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3888.142448       1.0000       216.33       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3888.244784       1.0000       334.09       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3888.449458       1.0000       569.29       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3888.858804       1.0000       1039.3       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3889.677498       1.0000       1538.4       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3889.997701       1.0000       1697.8       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3890.146008       1.0000       1795.3       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3890.146008       1.0000       1795.3       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3891.455918       1.0000       2369.0       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3892.699310       1.0000       1755.6       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3892.699310       1.0000       1755.6       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3893.747238       1.0000      6.90091E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3894.795166       1.0000      5.72176E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3896.295166       1.0000      4.80700E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3897.795166       1.0000      4.31672E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3899.295166       1.0000      3.89669E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3900.795166       1.0000      3.76832E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3902.295166       1.0000      3.62357E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3903.795166       1.0000      3.56762E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3905.295166       1.0000      4.00400E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3906.795166       1.0000      4.42182E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3908.295166       1.0000      5.41855E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3909.795166       1.0000      6.82329E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3909.920458       1.0000      6.90320E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3910.171042       1.0000       138.01       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3910.171042       1.0000       138.04       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3911.098499       1.0000       1517.2       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3911.916205       1.0000       2320.2       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3911.916205       1.0000       2320.2       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3912.658171       1.0000       2675.3       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3913.400136       1.0000       2889.3       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3914.884067       1.0000       4025.1       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3915.184067       1.0000       4221.8       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3915.784067       1.0000       4425.3       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3916.024067       1.0000       4452.0       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3916.504067       1.0000       3519.3       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3917.384636       1.0000       1752.9       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3917.384636       1.0000       1752.9       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3919.758926       1.0000      4.32704E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3920.873498       1.0000      3.48502E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3920.873498       1.0000      3.47544E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3920.890815       1.0000      3.45422E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3920.908132       1.0000      3.43304E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3920.908132       1.0000      4.18700E-09   0.0000       120.98       0.0000       0.0000       0.0000       0.0000    
  3920.917037       1.0000      4.18700E-09   0.0000       145.55       0.0000       0.0000       0.0000       0.0000    
  3920.917401       1.0000      4.18700E-09   0.0000       146.55       0.0000       0.0000       0.0000       0.0000    
  3920.918129       1.0000      4.18700E-09   0.0000       148.56       0.0000       0.0000       0.0000       0.0000    
  3920.918239       1.0000      4.18700E-09   0.0000       148.86       0.0000       0.0000       0.0000       0.0000    
  3920.918459       1.0000      4.18700E-09   0.0000       149.47       0.0000       0.0000       0.0000       0.0000    
  3920.918659       1.0000      4.18700E-09   0.0000       150.02       0.0000       0.0000       0.0000       0.0000    
  3920.918659       1.0000      4.18700E-09   0.0000       150.02       0.0000       0.0000       0.0000       0.0000    
  3920.925783       1.0000      4.18700E-09   0.0000       169.67       0.0000       0.0000       0.0000       0.0000    
  3920.932908       1.0000      4.18700E-09   0.0000       189.33       0.0000       0.0000       0.0000       0.0000    
  3920.947156       1.0000      4.18700E-09   0.0000       228.64       0.0000       0.0000       0.0000       0.0000    
  3920.952856       1.0000      4.18700E-09   0.0000       244.37       0.0000       0.0000       0.0000       0.0000    
  3920.964255       1.0000      4.18700E-09   0.0000       275.81       0.0000       0.0000       0.0000       0.0000    
  3920.987053       1.0000      4.18700E-09   0.0000       338.71       0.0000       0.0000       0.0000       0.0000    
  3921.032649       1.0000      4.18700E-09   0.0000       503.12       0.0000       0.0000       0.0000       0.0000    
  3921.123841       1.0000      4.18700E-09   0.0000       862.54       0.0000       0.0000       0.0000       0.0000    
  3921.306226       1.0000      4.18700E-09   0.0000       1581.4       0.0000       0.0000       0.0000       0.0000    
  3921.670995       1.0000      4.18700E-09   0.0000       3019.1       0.0000       0.0000       0.0000       0.0000    
  3922.400533       1.0000      4.18700E-09   0.0000       5263.7       0.0000       0.0000       0.0000       0.0000    
  3923.640000       1.0000      4.18700E-09   0.0000       7943.8       0.0000       0.0000       0.0000       0.0000    
  3923.640000       1.0000      4.18700E-09   0.0000       7943.8       0.0000       0.0000       0.0000       0.0000    
  3923.662798       1.0000      4.18700E-09   0.0000       7988.6       0.0000       0.0000       0.0000       0.0000    
  3923.685596       1.0000      4.18700E-09   0.0000       8033.5       0.0000       0.0000       0.0000       0.0000    
  3923.731192       1.0000      4.18700E-09   0.0000       8123.3       0.0000       0.0000       0.0000       0.0000    
  3923.822384       1.0000      4.18700E-09   0.0000       8303.0       0.0000       0.0000       0.0000       0.0000    
  3924.004769       1.0000      4.18700E-09   0.0000       8666.1       0.0000       0.0000       0.0000       0.0000    
  3924.369538       1.0000      4.18700E-09   0.0000       9672.2       0.0000       0.0000       0.0000       0.0000    
  3924.723965       1.0000      4.18700E-09   0.0000       10650.       0.0000       0.0000       0.0000       0.0000    
  3924.723965       1.0000      4.18700E-09   0.0000       10586.       0.0000       0.0000       0.0000       0.0000    
  3925.307596       1.0000      4.18700E-09   0.0000       11124.       0.0000       0.0000       0.0000       0.0000    
  3925.891226       1.0000      4.18700E-09   0.0000       11529.       0.0000       0.0000       0.0000       0.0000    
  3926.951959       1.0000      4.18700E-09   0.0000       10720.       0.0000       0.0000       0.0000       0.0000    
  3926.951959       1.0000      4.18700E-09   0.0000       10720.       0.0000       0.0000       0.0000       0.0000    
  3926.962114       1.0000      4.18700E-09   0.0000       10711.       0.0000       0.0000       0.0000       0.0000    
  3926.972269       1.0000      4.18700E-09   0.0000       10680.       0.0000       0.0000       0.0000       0.0000    
  3926.972269       1.0000      4.18700E-09   0.0000       10691.       0.0000       0.0000       0.0000       0.0000    
  3926.980393       1.0000      4.18700E-09   0.0000       10671.       0.0000       0.0000       0.0000       0.0000    
  3926.988517       1.0000      4.18700E-09   0.0000       10652.       0.0000       0.0000       0.0000       0.0000    
  3927.004765       1.0000      4.18700E-09   0.0000       10614.       0.0000       0.0000       0.0000       0.0000    
  3927.037262       1.0000      4.18700E-09   0.0000       10537.       0.0000       0.0000       0.0000       0.0000    
  3927.102254       1.0000      4.18700E-09   0.0000       10384.       0.0000       0.0000       0.0000       0.0000    
  3927.232239       1.0000      4.18700E-09   0.0000       10077.       0.0000       0.0000       0.0000       0.0000    
  3927.492209       1.0000      4.18700E-09   0.0000       9462.2       0.0000       0.0000       0.0000       0.0000    
  3927.492209       1.0000      4.18700E-09   0.0000       9549.7       0.0000       0.0000       0.0000       0.0000    
  3927.700185       1.0000      4.18700E-09   0.0000       9513.8       0.0000       0.0000       0.0000       0.0000    
  3927.908161       1.0000      4.18700E-09   0.0000       9427.9       0.0000       0.0000       0.0000       0.0000    
  3928.324113       1.0000      4.18700E-09   0.0000       8957.6       0.0000       0.0000       0.0000       0.0000    
  3928.376408       1.0000      4.18700E-09   0.0000       8890.1       0.0000       0.0000       0.0000       0.0000    
  3928.376408       1.0000      4.18700E-09   0.0000       8890.1       0.0000       0.0000       0.0000       0.0000    
  3929.041931       1.0000      4.18700E-09   0.0000       8127.4       0.0000       0.0000       0.0000       0.0000    
  3929.707454       1.0000      4.18700E-09   0.0000       8905.5       0.0000       0.0000       0.0000       0.0000    
  3930.866227       1.0000      4.18700E-09   0.0000       4695.6       0.0000       0.0000       0.0000       0.0000    
  3930.866227       1.0000      4.18700E-09   0.0000       4739.3       0.0000       0.0000       0.0000       0.0000    
  3931.345917       1.0000      4.18700E-09   0.0000       3499.1       0.0000       0.0000       0.0000       0.0000    
  3931.378201       1.0000      4.18700E-09   0.0000       3422.8       0.0000       0.0000       0.0000       0.0000    
  3931.442770       1.0000      4.18700E-09   0.0000       3270.0       0.0000       0.0000       0.0000       0.0000    
  3931.502348       1.0000      4.18700E-09   0.0000       3129.1       0.0000       0.0000       0.0000       0.0000    
  3931.502348       1.0000      4.18700E-09   0.0000       3142.7       0.0000       0.0000       0.0000       0.0000    
  3931.886100       1.0000      4.18700E-09   0.0000       2323.1       0.0000       0.0000       0.0000       0.0000    
  3932.269852       1.0000      4.18700E-09   0.0000       1131.5       0.0000       0.0000       0.0000       0.0000    
  3932.543631       1.0000      4.18700E-09   0.0000       235.74       0.0000       0.0000       0.0000       0.0000    
  3932.543631       1.0000      4.18700E-09   0.0000       236.95       0.0000       0.0000       0.0000       0.0000    
  3932.603726       1.0000      4.18700E-09   0.0000       47.389       0.0000       0.0000       0.0000       0.0000    
  3932.663821       1.0000      4.18700E-09   0.0000      2.09350E-04   0.0000       0.0000       0.0000       0.0000    
  3932.663821       1.0000      8.37400E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3932.664206       1.0000      8.37400E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3932.664299       1.0000      8.37400E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3932.664299       1.0000      8.36053E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3932.664607       1.0000      5.52721E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3932.664914       1.0000      4.47459E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3932.665530       1.0000      3.82016E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3932.666760       1.0000      3.57987E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3932.669222       1.0000      3.53275E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3932.674145       1.0000      3.53111E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3932.683991       1.0000      3.53800E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3932.703683       1.0000      3.55233E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3932.743067       1.0000      3.58101E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3932.821835       1.0000      3.63836E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3932.979370       1.0000      3.75308E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3933.294442       1.0000      4.19672E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3933.924585       1.0000      5.11441E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3935.184872       1.0000      6.24247E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3935.919870       1.0000      6.30959E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3935.919870       1.0000      6.30959E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3937.936328       1.0000      6.95405E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3938.475631       1.0000       8.0412       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3938.512060       1.0000       26.162       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3938.584920       1.0000       62.432       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3938.599517       1.0000       69.694       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3938.628710       1.0000       84.222       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3938.628710       1.0000       84.222       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3940.241877       1.0000       86.162       0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3941.741877       1.0000      5.89439E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3943.241877       1.0000      4.19152E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3943.358660       1.0000      4.00032E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3943.592226       1.0000      3.61765E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3943.610911       1.0000      3.58704E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3943.648281       1.0000      3.52581E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3943.650329       1.0000      3.52246E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3943.654424       1.0000      3.51575E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3943.662614       1.0000      3.50233E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3943.678994       1.0000      3.47549E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3943.678994       1.0000      3.45691E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3943.680243       1.0000      3.45298E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3943.681492       1.0000      3.44905E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3943.681492       1.0000      4.18700E-09   0.0000       120.66       0.0000       0.0000       0.0000       0.0000    
  3943.682491       1.0000      4.18700E-09   0.0000       126.46       0.0000       0.0000       0.0000       0.0000    
  3943.683490       1.0000      4.18700E-09   0.0000       135.55       0.0000       0.0000       0.0000       0.0000    
  3943.685489       1.0000      4.18700E-09   0.0000       154.63       0.0000       0.0000       0.0000       0.0000    
  3943.689485       1.0000      4.18700E-09   0.0000       193.02       0.0000       0.0000       0.0000       0.0000    
  3943.691807       1.0000      4.18700E-09   0.0000       215.31       0.0000       0.0000       0.0000       0.0000    
  3943.691807       1.0000      4.18700E-09   0.0000       215.31       0.0000       0.0000       0.0000       0.0000    
  3943.698201       1.0000      4.18700E-09   0.0000       276.65       0.0000       0.0000       0.0000       0.0000    
  3943.704595       1.0000      4.18700E-09   0.0000       337.88       0.0000       0.0000       0.0000       0.0000    
  3943.717384       1.0000      4.18700E-09   0.0000       460.05       0.0000       0.0000       0.0000       0.0000    
  3943.742961       1.0000      4.18700E-09   0.0000       703.18       0.0000       0.0000       0.0000       0.0000    
  3943.794115       1.0000      4.18700E-09   0.0000       1184.6       0.0000       0.0000       0.0000       0.0000    
  3943.896423       1.0000      4.18700E-09   0.0000       2128.1       0.0000       0.0000       0.0000       0.0000    
  3944.101039       1.0000      4.18700E-09   0.0000       3250.2       0.0000       0.0000       0.0000       0.0000    
  3944.510271       1.0000      4.18700E-09   0.0000       3932.6       0.0000       0.0000       0.0000       0.0000    
  3945.328736       1.0000      4.18700E-09   0.0000       5837.2       0.0000       0.0000       0.0000       0.0000    
  3946.828736       1.0000      4.18700E-09   0.0000       9179.0       0.0000       0.0000       0.0000       0.0000    
  3947.396816       1.0000      4.18700E-09   0.0000       9930.9       0.0000       0.0000       0.0000       0.0000    
  3947.396816       1.0000      4.18700E-09   0.0000       9930.9       0.0000       0.0000       0.0000       0.0000    
  3948.706360       1.0000      4.18700E-09   0.0000       11375.       0.0000       0.0000       0.0000       0.0000    
  3950.015903       1.0000      4.18700E-09   0.0000       10230.       0.0000       0.0000       0.0000       0.0000    
  3951.515903       1.0000      4.18700E-09   0.0000       11454.       0.0000       0.0000       0.0000       0.0000    
  3953.015903       1.0000      4.18700E-09   0.0000       11731.       0.0000       0.0000       0.0000       0.0000    
  3954.373333       1.0000      4.18700E-09   0.0000       9663.7       0.0000       0.0000       0.0000       0.0000    
  3954.373333       1.0000      4.18700E-09   0.0000       9663.7       0.0000       0.0000       0.0000       0.0000    
  3956.468602       1.0000      4.18700E-09   0.0000       3068.5       0.0000       0.0000       0.0000       0.0000    
  3956.548386       1.0000      4.18700E-09   0.0000       2664.3       0.0000       0.0000       0.0000       0.0000    
  3956.707953       1.0000      4.18700E-09   0.0000       1866.6       0.0000       0.0000       0.0000       0.0000    
  3957.027087       1.0000      4.18700E-09   0.0000       309.30       0.0000       0.0000       0.0000       0.0000    
  3957.067560       1.0000      4.18700E-09   0.0000       98.901       0.0000       0.0000       0.0000       0.0000    
  3957.148505       1.0000      4.18700E-09   0.0000      1.41763E-04   0.0000       0.0000       0.0000       0.0000    
  3957.148505       1.0000      8.37400E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3957.148913       1.0000      8.37400E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3957.148988       1.0000      8.37400E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3957.148988       1.0000      8.33116E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3957.149314       1.0000      5.44995E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3957.149640       1.0000      4.42592E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3957.150293       1.0000      3.81483E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3957.151598       1.0000      3.60142E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3957.154208       1.0000      3.56273E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3957.159428       1.0000      3.56378E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3957.169868       1.0000      3.57402E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3957.190748       1.0000      3.59492E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3957.232509       1.0000      3.63673E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3957.316030       1.0000      3.72036E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3957.483072       1.0000      3.88761E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3957.817156       1.0000      4.22210E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3958.485324       1.0000      4.53785E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3959.821661       1.0000      4.90281E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3959.915397       1.0000      4.92840E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3959.915397       1.0000      4.92840E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3962.053535       1.0000      6.14938E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3963.553535       1.0000      6.50863E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3965.053535       1.0000      5.59709E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3966.553535       1.0000      3.62891E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3966.603000       1.0000      3.58378E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3966.701930       1.0000      3.49373E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3966.701930       1.0000      3.49212E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3966.720754       1.0000      3.45922E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3966.739578       1.0000      3.42632E-04   0.0000      4.18700E-11   0.0000       0.0000       0.0000       0.0000    
  3966.739578       1.0000      4.18700E-09   0.0000       234.55       0.0000       0.0000       0.0000       0.0000    
  3966.748623       1.0000      4.18700E-09   0.0000       291.72       0.0000       0.0000       0.0000       0.0000    
  3966.748966       1.0000      4.18700E-09   0.0000       294.03       0.0000       0.0000       0.0000       0.0000    
  3966.749652       1.0000      4.18700E-09   0.0000       298.65       0.0000       0.0000       0.0000       0.0000    
  3966.750174       1.0000      4.18700E-09   0.0000       302.17       0.0000       0.0000       0.0000       0.0000    
  3966.750174       1.0000      4.18700E-09   0.0000       302.17       0.0000       0.0000       0.0000       0.0000    
  3966.757410       1.0000      4.18700E-09   0.0000       351.08       0.0000       0.0000       0.0000       0.0000    
  3966.764646       1.0000      4.18700E-09   0.0000       400.12       0.0000       0.0000       0.0000       0.0000    
  3966.779117       1.0000      4.18700E-09   0.0000       498.63       0.0000       0.0000       0.0000       0.0000    
  3966.784906       1.0000      4.18700E-09   0.0000       538.19       0.0000       0.0000       0.0000       0.0000    
  3966.796483       1.0000      4.18700E-09   0.0000       617.58       0.0000       0.0000       0.0000       0.0000    
  3966.819637       1.0000      4.18700E-09   0.0000       777.41       0.0000       0.0000       0.0000       0.0000    
  3966.865946       1.0000      4.18700E-09   0.0000       1101.3       0.0000       0.0000       0.0000       0.0000    
  3966.958564       1.0000      4.18700E-09   0.0000       1765.5       0.0000       0.0000       0.0000       0.0000    
  3967.143800       1.0000      4.18700E-09   0.0000       3294.3       0.0000       0.0000       0.0000       0.0000    
  3967.514271       1.0000      4.18700E-09   0.0000       6159.2       0.0000       0.0000       0.0000       0.0000    
  3968.255214       1.0000      4.18700E-09   0.0000       9313.8       0.0000       0.0000       0.0000       0.0000    
  3969.737099       1.0000      4.18700E-09   0.0000       8525.4       0.0000       0.0000       0.0000       0.0000    
  3971.237099       1.0000      4.18700E-09   0.0000       9470.4       0.0000       0.0000       0.0000       0.0000    
  3972.540000       1.0000      4.18700E-09   0.0000       11451.       0.0000       0.0000       0.0000       0.0000    
  3972.540000       1.0000      4.18700E-09   0.0000       11451.       0.0000       0.0000       0.0000       0.0000    
  3972.563154       1.0000      4.18700E-09   0.0000       11475.       0.0000       0.0000       0.0000       0.0000    
  3972.586309       1.0000      4.18700E-09   0.0000       11498.       0.0000       0.0000       0.0000       0.0000    
  3972.632618       1.0000      4.18700E-09   0.0000       11546.       0.0000       0.0000       0.0000       0.0000    
  3972.725236       1.0000      4.18700E-09   0.0000       11641.       0.0000       0.0000       0.0000       0.0000    
  3972.910471       1.0000      4.18700E-09   0.0000       11831.       0.0000       0.0000       0.0000       0.0000    
  3973.280943       1.0000      4.18700E-09   0.0000       11349.       0.0000       0.0000       0.0000       0.0000    
  3973.280943       1.0000      4.18700E-09   0.0000       11349.       0.0000       0.0000       0.0000       0.0000    
  3973.577320       1.0000      4.18700E-09   0.0000       10735.       0.0000       0.0000       0.0000       0.0000    
  3973.873697       1.0000      4.18700E-09   0.0000       10112.       0.0000       0.0000       0.0000       0.0000    
  3974.466451       1.0000      4.18700E-09   0.0000       10335.       0.0000       0.0000       0.0000       0.0000    
