#      time         order        tairmean     top       
  4351.607047       1.0000       21.559       21.841    
  4351.630552       1.0000       21.559       21.841    
  4351.654058       1.0000       21.559       21.841    
  4351.701069       1.0000       21.559       21.841    
  4351.795090       1.0000       21.559       21.840    
  4351.983134       1.0000       21.559       21.840    
  4352.359220       1.0000       21.558       21.840    
  4353.111394       1.0000       21.560       21.843    
  4354.010552       1.0000       21.567       21.853    
  4354.010552       1.0000       21.567       21.853    
  4355.214029       1.0000       21.582       21.871    
  4355.292985       1.0000       21.583       21.873    
  4355.450896       1.0000       21.586       21.877    
  4355.468292       1.0000       21.587       21.878    
  4355.503084       1.0000       21.587       21.879    
  4355.503084       1.0000       21.587       21.879    
  4356.037713       1.0000       21.601       21.896    
  4356.072363       1.0000       21.602       21.897    
  4356.141663       1.0000       21.604       21.899    
  4356.210578       1.0000       21.606       21.902    
  4356.210578       1.0000       21.606       21.902    
  4356.471415       1.0000       21.614       21.911    
  4356.492424       1.0000       21.614       21.912    
  4356.534443       1.0000       21.615       21.914    
  4356.577918       1.0000       21.617       21.915    
  4356.577918       1.0000       21.617       21.915    
  4356.786587       1.0000       21.623       21.923    
  4356.995256       1.0000       21.629       21.930    
  4357.190751       1.0000       21.636       21.938    
  4357.190751       1.0000       21.636       21.938    
  4357.524622       1.0000       21.648       21.951    
  4357.858493       1.0000       21.661       21.966    
  4358.526235       1.0000       21.685       21.996    
  4358.563384       1.0000       21.686       21.997    
  4358.637682       1.0000       21.689       22.000    
  4358.648310       1.0000       21.689       22.000    
  4358.669568       1.0000       21.690       22.001    
  4358.669568       1.0000       21.690       22.001    
  4359.737955       1.0000       21.717       22.034    
  4360.806342       1.0000       21.736       22.054    
  4362.206099       1.0000       21.729       22.049    
  4362.206099       1.0000       21.729       22.049    
  4362.229430       1.0000       21.729       22.049    
  4362.252761       1.0000       21.729       22.049    
  4362.252761       1.0000       21.729       22.049    
  4362.271426       1.0000       21.730       22.049    
  4362.290091       1.0000       21.730       22.049    
  4362.327421       1.0000       21.730       22.049    
  4362.402080       1.0000       21.731       22.050    
  4362.551399       1.0000       21.732       22.052    
  4362.850037       1.0000       21.735       22.055    
  4363.182857       1.0000       21.739       22.060    
  4363.182857       1.0000       21.739       22.060    
  4363.210475       1.0000       21.740       22.061    
  4363.238093       1.0000       21.740       22.061    
  4363.238093       1.0000       21.740       22.061    
  4363.260187       1.0000       21.740       22.061    
  4363.282282       1.0000       21.740       22.062    
  4363.326470       1.0000       21.741       22.062    
  4363.414848       1.0000       21.742       22.064    
  4363.591602       1.0000       21.744       22.066    
  4363.945112       1.0000       21.748       22.072    
  4364.652131       1.0000       21.754       22.079    
  4364.759733       1.0000       21.755       22.081    
  4364.974937       1.0000       21.757       22.083    
  4365.009653       1.0000       21.757       22.083    
  4365.079085       1.0000       21.758       22.084    
  4365.217949       1.0000       21.759       22.086    
  4365.217949       1.0000       21.759       22.086    
  4365.218311       1.0000       21.759       22.086    
  4365.218425       1.0000       21.759       22.086    
  4365.218425       1.0000       21.759       22.086    
  4365.218715       1.0000       21.759       22.086    
  4365.219004       1.0000       21.759       22.086    
  4365.219584       1.0000       21.759       22.086    
  4365.220742       1.0000       21.759       22.086    
  4365.223059       1.0000       21.759       22.086    
  4365.227692       1.0000       21.759       22.086    
  4365.236959       1.0000       21.759       22.085    
  4365.255493       1.0000       21.758       22.085    
  4365.292562       1.0000       21.758       22.085    
  4365.366698       1.0000       21.758       22.086    
  4365.514970       1.0000       21.759       22.087    
  4365.811516       1.0000       21.761       22.090    
  4366.404606       1.0000       21.764       22.092    
  4367.590787       1.0000       21.766       22.092    
  4367.980416       1.0000       21.767       22.092    
  4367.980416       1.0000       21.767       22.092    
  4369.878305       1.0000       21.759       22.079    
  4371.378305       1.0000       21.747       22.061    
  4372.878305       1.0000       21.734       22.043    
  4374.378305       1.0000       21.728       22.034    
  4374.780902       1.0000       21.726       22.031    
  4374.780902       1.0000       21.726       22.031    
  4374.786950       1.0000       21.726       22.031    
  4374.792997       1.0000       21.726       22.031    
  4374.792997       1.0000       21.726       22.031    
  4374.797836       1.0000       21.726       22.031    
  4374.802674       1.0000       21.726       22.031    
  4374.803447       1.0000       21.726       22.031    
  4374.803447       1.0000       21.726       22.031    
  4374.811188       1.0000       21.726       22.031    
  4374.818929       1.0000       21.727       22.032    
  4374.834412       1.0000       21.727       22.032    
  4374.840604       1.0000       21.727       22.032    
  4374.852990       1.0000       21.727       22.032    
  4374.877762       1.0000       21.727       22.032    
  4374.927305       1.0000       21.728       22.032    
  4375.026391       1.0000       21.728       22.031    
  4375.224564       1.0000       21.727       22.031    
  4375.620909       1.0000       21.726       22.029    
  4375.620909       1.0000       21.726       22.029    
  4375.645680       1.0000       21.726       22.029    
  4375.670452       1.0000       21.725       22.029    
  4375.719995       1.0000       21.725       22.029    
  4375.819081       1.0000       21.725       22.028    
  4376.017254       1.0000       21.724       22.028    
  4376.373333       1.0000       21.724       22.027    
  4376.373333       1.0000       21.724       22.027    
  4376.690409       1.0000       21.723       22.027    
  4377.007485       1.0000       21.723       22.027    
  4377.415805       1.0000       21.726       22.030    
  4377.415805       1.0000       21.726       22.030    
  4377.572210       1.0000       21.728       22.032    
  4377.580226       1.0000       21.728       22.032    
  4377.580226       1.0000       21.728       22.032    
  4377.705350       1.0000       21.729       22.033    
  4377.830474       1.0000       21.729       22.034    
  4378.080722       1.0000       21.731       22.036    
  4378.518248       1.0000       21.733       22.040    
  4378.518248       1.0000       21.733       22.040    
  4378.918644       1.0000       21.735       22.045    
  4379.319041       1.0000       21.744       22.055    
  4380.119835       1.0000       21.771       22.088    
  4380.230068       1.0000       21.775       22.092    
  4380.230068       1.0000       21.775       22.092    
  4381.511338       1.0000       21.825       22.151    
  4382.792608       1.0000       21.871       22.206    
  4384.292608       1.0000       21.909       22.249    
  4385.623333       1.0000       21.912       22.253    
  4385.623333       1.0000       21.912       22.253    
  4387.673366       1.0000       21.921       22.266    
  4389.173366       1.0000       21.930       22.275    
  4389.723297       1.0000       21.932       22.276    
  4389.791730       1.0000       21.932       22.277    
  4389.791730       1.0000       21.932       22.277    
  4389.791883       1.0000       21.932       22.277    
  4389.792037       1.0000       21.932       22.277    
  4389.792207       1.0000       21.932       22.277    
  4389.792207       1.0000       21.932       22.277    
  4389.792453       1.0000       21.932       22.277    
  4389.792698       1.0000       21.932       22.277    
  4389.793190       1.0000       21.932       22.277    
  4389.794173       1.0000       21.932       22.277    
  4389.796139       1.0000       21.932       22.277    
  4389.800071       1.0000       21.932       22.276    
  4389.807935       1.0000       21.931       22.276    
  4389.823664       1.0000       21.931       22.276    
  4389.855121       1.0000       21.930       22.276    
  4389.918036       1.0000       21.929       22.275    
  4390.043865       1.0000       21.929       22.275    
  4390.295523       1.0000       21.929       22.275    
  4390.798840       1.0000       21.928       22.273    
  4391.805473       1.0000       21.925       22.267    
  4391.982399       1.0000       21.924       22.266    
  4391.982399       1.0000       21.924       22.266    
  4393.593011       1.0000       21.915       22.251    
  4395.093011       1.0000       21.898       22.229    
  4396.593011       1.0000       21.881       22.206    
  4397.710586       1.0000       21.876       22.198    
  4397.710586       1.0000       21.876       22.198    
  4397.718588       1.0000       21.876       22.198    
  4397.726589       1.0000       21.876       22.198    
  4397.726589       1.0000       21.876       22.198    
  4397.732991       1.0000       21.877       22.198    
  4397.737116       1.0000       21.877       22.198    
  4397.737116       1.0000       21.877       22.198    
  4397.742237       1.0000       21.877       22.198    
  4397.747358       1.0000       21.877       22.198    
  4397.757600       1.0000       21.877       22.198    
  4397.778084       1.0000       21.878       22.199    
  4397.819053       1.0000       21.878       22.199    
  4397.900989       1.0000       21.878       22.198    
  4398.064863       1.0000       21.877       22.197    
  4398.392609       1.0000       21.874       22.193    
  4399.048103       1.0000       21.869       22.187    
  4399.421616       1.0000       21.867       22.185    
  4399.421616       1.0000       21.867       22.185    
  4400.470406       1.0000       21.865       22.183    
  4400.551593       1.0000       21.865       22.183    
  4400.713967       1.0000       21.865       22.183    
  4401.038716       1.0000       21.866       22.183    
  4401.122021       1.0000       21.866       22.183    
  4401.122021       1.0000       21.866       22.183    
  4401.961052       1.0000       21.867       22.187    
  4402.800084       1.0000       21.873       22.196    
  4404.300084       1.0000       21.914       22.245    
  4405.800084       1.0000       21.966       22.306    
  4407.300084       1.0000       22.012       22.362    
  4408.800084       1.0000       22.035       22.390    
  4410.300084       1.0000       22.034       22.391    
  4410.441749       1.0000       22.034       22.392    
  4410.725079       1.0000       22.036       22.394    
  4410.768372       1.0000       22.037       22.395    
  4410.854959       1.0000       22.038       22.396    
  4411.028131       1.0000       22.039       22.398    
  4411.028131       1.0000       22.039       22.398    
  4412.370582       1.0000       22.049       22.411    
  4412.434845       1.0000       22.050       22.412    
  4412.434845       1.0000       22.050       22.412    
  4413.508806       1.0000       22.059       22.423    
  4413.618750       1.0000       22.060       22.423    
  4413.838639       1.0000       22.061       22.424    
  4413.869690       1.0000       22.061       22.425    
  4413.931792       1.0000       22.061       22.425    
  4414.055996       1.0000       22.062       22.426    
  4414.055996       1.0000       22.062       22.426    
  4414.056271       1.0000       22.062       22.426    
  4414.056478       1.0000       22.062       22.426    
  4414.056478       1.0000       22.062       22.426    
  4414.056698       1.0000       22.062       22.426    
  4414.056918       1.0000       22.062       22.426    
  4414.057358       1.0000       22.062       22.426    
  4414.058238       1.0000       22.062       22.426    
  4414.059998       1.0000       22.062       22.426    
  4414.063517       1.0000       22.062       22.425    
  4414.070555       1.0000       22.062       22.425    
  4414.084632       1.0000       22.061       22.425    
  4414.112785       1.0000       22.061       22.425    
  4414.169091       1.0000       22.060       22.425    
  4414.281704       1.0000       22.061       22.425    
  4414.506930       1.0000       22.062       22.427    
  4414.957382       1.0000       22.064       22.428    
  4415.858286       1.0000       22.062       22.425    
  4415.982055       1.0000       22.062       22.424    
  4415.982055       1.0000       22.062       22.424    
  4417.423501       1.0000       22.056       22.413    
  4418.864947       1.0000       22.040       22.391    
  4420.364947       1.0000       22.021       22.366    
  4421.864947       1.0000       22.013       22.353    
  4421.868247       1.0000       22.013       22.353    
  4421.874846       1.0000       22.013       22.353    
  4421.888045       1.0000       22.013       22.353    
  4421.896894       1.0000       22.013       22.352    
  4421.896894       1.0000       22.013       22.352    
  4421.901601       1.0000       22.013       22.352    
  4421.906308       1.0000       22.013       22.352    
  4421.906308       1.0000       22.013       22.352    
  4421.910074       1.0000       22.013       22.352    
  4421.913840       1.0000       22.013       22.353    
  4421.916699       1.0000       22.013       22.353    
  4421.916699       1.0000       22.013       22.353    
  4421.922724       1.0000       22.013       22.353    
  4421.928750       1.0000       22.014       22.353    
  4421.940800       1.0000       22.014       22.353    
  4421.964902       1.0000       22.014       22.353    
  4422.013105       1.0000       22.014       22.353    
  4422.109511       1.0000       22.014       22.352    
  4422.302322       1.0000       22.011       22.349    
  4422.687946       1.0000       22.007       22.344    
  4423.459193       1.0000       22.002       22.337    
  4424.959193       1.0000       21.999       22.334    
  4425.224684       1.0000       21.998       22.333    
  4425.224684       1.0000       21.998       22.333    
  4426.458679       1.0000       21.998       22.335    
  4427.692674       1.0000       22.019       22.361    
  4429.192674       1.0000       22.063       22.413    
  4430.692674       1.0000       22.101       22.457    
  4432.192674       1.0000       22.124       22.485    
  4433.692674       1.0000       22.116       22.477    
  4434.355997       1.0000       22.115       22.476    
  4434.355997       1.0000       22.115       22.476    
  4436.330390       1.0000       22.117       22.479    
  4437.830390       1.0000       22.117       22.479    
  4437.963169       1.0000       22.117       22.479    
  4438.043144       1.0000       22.117       22.479    
  4438.043144       1.0000       22.117       22.479    
  4439.589397       1.0000       22.106       22.467    
  4439.989495       1.0000       22.103       22.462    
  4439.989495       1.0000       22.103       22.462    
  4441.226498       1.0000       22.092       22.447    
  4442.463501       1.0000       22.073       22.423    
  4443.963501       1.0000       22.052       22.395    
  4445.463501       1.0000       22.038       22.376    
  4446.343770       1.0000       22.031       22.368    
  4446.343770       1.0000       22.031       22.368    
  4446.348754       1.0000       22.031       22.368    
  4446.353738       1.0000       22.031       22.368    
  4446.353738       1.0000       22.031       22.368    
  4446.357725       1.0000       22.032       22.368    
  4446.361712       1.0000       22.032       22.368    
  4446.369687       1.0000       22.032       22.368    
  4446.385635       1.0000       22.032       22.368    
  4446.417533       1.0000       22.032       22.368    
  4446.481327       1.0000       22.031       22.367    
  4446.608917       1.0000       22.030       22.366    
  4446.864096       1.0000       22.028       22.363    
  4447.374454       1.0000       22.023       22.357    
  4448.192308       1.0000       22.017       22.351    
  4448.192308       1.0000       22.017       22.351    
  4448.788167       1.0000       22.014       22.348    
  4449.384027       1.0000       22.012       22.347    
  4450.575747       1.0000       22.015       22.351    
  4450.662383       1.0000       22.015       22.352    
  4450.731862       1.0000       22.015       22.352    
  4450.731862       1.0000       22.015       22.352    
  4452.638613       1.0000       22.045       22.389    
  4454.138613       1.0000       22.074       22.425    
  4455.638613       1.0000       22.096       22.452    
  4456.520884       1.0000       22.104       22.462    
  4456.520884       1.0000       22.104       22.462    
  4456.577710       1.0000       22.105       22.462    
  4456.634537       1.0000       22.105       22.463    
  4456.748189       1.0000       22.106       22.464    
  4456.975494       1.0000       22.107       22.465    
  4457.199288       1.0000       22.108       22.466    
  4457.199288       1.0000       22.108       22.466    
  4457.562976       1.0000       22.108       22.467    
  4457.926663       1.0000       22.109       22.468    
  4458.654038       1.0000       22.105       22.467    
  4458.797153       1.0000       22.105       22.466    
  4459.083382       1.0000       22.104       22.466    
  4459.655841       1.0000       22.104       22.467    
  4460.085186       1.0000       22.105       22.468    
  4460.085186       1.0000       22.105       22.468    
  4461.248986       1.0000       22.109       22.472    
  4461.690375       1.0000       22.111       22.474    
  4461.690375       1.0000       22.111       22.474    
  4462.621415       1.0000       22.110       22.473    
  4463.552455       1.0000       22.105       22.467    
  4463.992360       1.0000       22.102       22.463    
  4463.992360       1.0000       22.102       22.463    
  4464.188626       1.0000       22.101       22.462    
  4464.384892       1.0000       22.101       22.461    
  4464.384892       1.0000       22.101       22.461    
  4464.385144       1.0000       22.101       22.461    
  4464.385395       1.0000       22.101       22.461    
  4464.385395       1.0000       22.101       22.461    
  4464.385596       1.0000       22.101       22.461    
  4464.385797       1.0000       22.101       22.461    
  4464.386199       1.0000       22.101       22.461    
  4464.387003       1.0000       22.101       22.461    
  4464.388611       1.0000       22.101       22.461    
  4464.391826       1.0000       22.101       22.461    
  4464.398257       1.0000       22.100       22.461    
  4464.411120       1.0000       22.100       22.460    
  4464.436845       1.0000       22.099       22.460    
  4464.488295       1.0000       22.098       22.459    
  4464.591195       1.0000       22.097       22.458    
  4464.796995       1.0000       22.096       22.456    
  4465.208596       1.0000       22.093       22.452    
  4466.031797       1.0000       22.085       22.442    
  4467.531797       1.0000       22.068       22.420    
  4469.031797       1.0000       22.054       22.400    
  4470.531797       1.0000       22.040       22.384    
  4470.652701       1.0000       22.039       22.383    
  4470.894510       1.0000       22.038       22.381    
  4470.913431       1.0000       22.038       22.381    
  4470.951273       1.0000       22.038       22.381    
  4471.013811       1.0000       22.038       22.380    
  4471.013811       1.0000       22.038       22.380    
  4471.022762       1.0000       22.038       22.380    
  4471.031713       1.0000       22.038       22.380    
  4471.031713       1.0000       22.038       22.380    
  4471.038874       1.0000       22.038       22.380    
  4471.039576       1.0000       22.038       22.380    
  4471.040980       1.0000       22.038       22.380    
  4471.041168       1.0000       22.038       22.380    
  4471.041544       1.0000       22.038       22.380    
  4471.042058       1.0000       22.038       22.380    
  4471.042058       1.0000       22.038       22.380    
  4471.047786       1.0000       22.039       22.381    
  4471.053515       1.0000       22.039       22.381    
  4471.064972       1.0000       22.039       22.381    
  4471.087886       1.0000       22.039       22.381    
  4471.133714       1.0000       22.039       22.381    
  4471.225371       1.0000       22.039       22.380    
  4471.408685       1.0000       22.038       22.379    
  4471.775312       1.0000       22.035       22.376    
  4472.508567       1.0000       22.034       22.374    
  4473.975075       1.0000       22.033       22.375    
  4474.640000       1.0000       22.036       22.378    
  4474.640000       1.0000       22.036       22.378    
  4476.986414       1.0000       22.087       22.441    
  4478.486414       1.0000       22.132       22.493    
  4479.986414       1.0000       22.160       22.526    
  4481.486414       1.0000       22.154       22.521    
  4482.240000       1.0000       22.153       22.518    
  4482.240000       1.0000       22.153       22.518    
  4484.640000       1.0000       22.150       22.518    
  4486.140000       1.0000       22.150       22.516    
  4487.640000       1.0000       22.145       22.510    
  4487.995137       1.0000       22.144       22.507    
  4487.995137       1.0000       22.144       22.507    
  4488.989027       1.0000       22.137       22.499    
  4489.028441       1.0000       22.137       22.499    
  4489.107268       1.0000       22.137       22.498    
  4489.264922       1.0000       22.136       22.497    
  4489.264922       1.0000       22.136       22.497    
  4490.060035       1.0000       22.129       22.488    
  4490.855147       1.0000       22.118       22.475    
  4492.355147       1.0000       22.099       22.450    
  4493.855147       1.0000       22.085       22.432    
  4495.191534       1.0000       22.078       22.422    
  4495.191534       1.0000       22.078       22.422    
  4495.191665       1.0000       22.078       22.422    
  4495.191797       1.0000       22.078       22.422    
  4495.191797       1.0000       22.078       22.422    
  4495.191902       1.0000       22.078       22.422    
  4495.192007       1.0000       22.078       22.422    
  4495.192217       1.0000       22.078       22.422    
  4495.192638       1.0000       22.078       22.422    
  4495.193480       1.0000       22.078       22.422    
  4495.195163       1.0000       22.078       22.422    
  4495.198530       1.0000       22.078       22.422    
  4495.205263       1.0000       22.078       22.422    
  4495.218729       1.0000       22.078       22.422    
  4495.218729       1.0000       22.078       22.422    
  4495.229503       1.0000       22.079       22.422    
  4495.240276       1.0000       22.079       22.422    
  4495.261822       1.0000       22.079       22.422    
  4495.304915       1.0000       22.078       22.422    
  4495.391100       1.0000       22.078       22.421    
  4495.563470       1.0000       22.077       22.420    
  4495.908210       1.0000       22.075       22.417    
  4496.597691       1.0000       22.067       22.409    
  4497.976652       1.0000       22.059       22.400    
  4499.476652       1.0000       22.062       22.404    
  4500.976652       1.0000       22.061       22.404    
  4502.476652       1.0000       22.070       22.414    
  4503.976652       1.0000       22.079       22.428    
  4505.476652       1.0000       22.079       22.428    
  4506.976652       1.0000       22.069       22.418    
  4508.476652       1.0000       22.060       22.409    
  4509.186085       1.0000       22.056       22.405    
  4510.604953       1.0000       22.049       22.395    
  4511.998304       1.0000       22.039       22.384    
  4511.998304       1.0000       22.039       22.384    
  4514.204642       1.0000       22.020       22.360    
  4514.261550       1.0000       22.019       22.359    
  4514.375366       1.0000       22.018       22.358    
  4514.386293       1.0000       22.018       22.358    
  4514.408147       1.0000       22.018       22.357    
  4514.408147       1.0000       22.018       22.357    
  4516.173217       1.0000       21.996       22.332    
  4517.673217       1.0000       21.980       22.313    
  4519.173217       1.0000       21.967       22.297    
  4519.279311       1.0000       21.966       22.296    
  4519.374212       1.0000       21.965       22.295    
  4519.374212       1.0000       21.965       22.295    
  4519.381509       1.0000       21.966       22.295    
  4519.388806       1.0000       21.966       22.295    
  4519.388806       1.0000       21.966       22.295    
  4519.394644       1.0000       21.966       22.295    
  4519.400482       1.0000       21.966       22.295    
  4519.412157       1.0000       21.966       22.295    
  4519.435508       1.0000       21.966       22.295    
  4519.435508       1.0000       21.966       22.295    
  4519.454188       1.0000       21.966       22.295    
  4519.472869       1.0000       21.966       22.295    
  4519.510230       1.0000       21.966       22.294    
  4519.584953       1.0000       21.965       22.294    
  4519.734398       1.0000       21.964       22.292    
  4520.033289       1.0000       21.961       22.289    
  4520.631069       1.0000       21.957       22.284    
  4521.826631       1.0000       21.949       22.275    
  4523.326631       1.0000       21.942       22.268    
  4524.826631       1.0000       21.938       22.264    
  4526.326631       1.0000       21.933       22.259    
  4526.494032       1.0000       21.933       22.259    
  4526.828835       1.0000       21.930       22.255    
  4527.448538       1.0000       21.924       22.248    
  4527.448538       1.0000       21.924       22.248    
  4529.361436       1.0000       21.909       22.234    
  4530.861436       1.0000       21.895       22.219    
  4532.361436       1.0000       21.880       22.201    
  4533.861436       1.0000       21.861       22.180    
  4535.361436       1.0000       21.842       22.157    
  4536.001082       1.0000       21.833       22.148    
  4536.001082       1.0000       21.833       22.148    
  4538.401082       1.0000       21.798       22.106    
  4539.901082       1.0000       21.777       22.082    
  4541.401082       1.0000       21.759       22.061    
  4542.901082       1.0000       21.744       22.043    
  4544.401082       1.0000       21.732       22.029    
  4545.901082       1.0000       21.724       22.022    
  4545.934335       1.0000       21.724       22.022    
  4546.000841       1.0000       21.724       22.021    
  4546.000841       1.0000       21.724       22.021    
  4546.012168       1.0000       21.724       22.022    
  4546.023495       1.0000       21.725       22.022    
  4546.023495       1.0000       21.725       22.022    
  4546.024945       1.0000       21.725       22.022    
  4546.026395       1.0000       21.725       22.022    
  4546.026395       1.0000       21.725       22.022    
  4546.027555       1.0000       21.725       22.022    
  4546.028715       1.0000       21.725       22.022    
  4546.031034       1.0000       21.725       22.022    
  4546.035674       1.0000       21.725       22.022    
  4546.044953       1.0000       21.725       22.022    
  4546.063511       1.0000       21.725       22.022    
  4546.100626       1.0000       21.725       22.022    
  4546.174858       1.0000       21.725       22.022    
  4546.323321       1.0000       21.724       22.021    
  4546.620247       1.0000       21.724       22.021    
  4547.214098       1.0000       21.725       22.024    
  4548.401802       1.0000       21.726       22.025    
  4549.901802       1.0000       21.732       22.034    
  4551.401802       1.0000       21.739       22.044    
  4552.901802       1.0000       21.739       22.046    
  4554.401802       1.0000       21.730       22.036    
  4554.735261       1.0000       21.728       22.035    
  4554.877468       1.0000       21.727       22.034    
  4554.994213       1.0000       21.727       22.033    
  4554.994213       1.0000       21.727       22.033    
  4554.998551       1.0000       21.727       22.033    
  4555.002889       1.0000       21.726       22.033    
  4555.002889       1.0000       21.726       22.033    
  4555.006360       1.0000       21.726       22.033    
  4555.009831       1.0000       21.726       22.033    
  4555.016772       1.0000       21.726       22.033    
  4555.030655       1.0000       21.726       22.033    
  4555.058420       1.0000       21.725       22.032    
  4555.113951       1.0000       21.725       22.032    
  4555.225013       1.0000       21.724       22.032    
  4555.447138       1.0000       21.724       22.031    
  4555.891386       1.0000       21.723       22.030    
  4556.779883       1.0000       21.721       22.028    
  4558.279883       1.0000       21.714       22.021    
  4559.779883       1.0000       21.704       22.008    
  4560.003763       1.0000       21.703       22.007    
  4560.003763       1.0000       21.703       22.007    
  4561.425358       1.0000       21.693       21.994    
  4562.846953       1.0000       21.680       21.978    
  4564.346953       1.0000       21.664       21.959    
  4565.846953       1.0000       21.654       21.947    
  4567.346953       1.0000       21.644       21.937    
  4568.846953       1.0000       21.643       21.935    
  4570.346953       1.0000       21.643       21.936    
  4571.846953       1.0000       21.650       21.946    
  4573.346953       1.0000       21.656       21.954    
  4574.846953       1.0000       21.671       21.972    
  4576.346953       1.0000       21.678       21.981    
  4577.846953       1.0000       21.670       21.971    
  4579.346953       1.0000       21.660       21.961    
  4580.846953       1.0000       21.653       21.952    
  4582.346953       1.0000       21.645       21.942    
  4583.846953       1.0000       21.634       21.929    
  4584.002859       1.0000       21.633       21.927    
  4584.002859       1.0000       21.633       21.927    
  4586.277411       1.0000       21.611       21.900    
  4587.777411       1.0000       21.593       21.878    
  4589.277411       1.0000       21.580       21.862    
  4590.777411       1.0000       21.570       21.851    
  4592.277411       1.0000       21.566       21.848    
  4593.652903       1.0000       21.569       21.853    
  4593.652903       1.0000       21.569       21.853    
  4593.655286       1.0000       21.569       21.853    
  4593.657670       1.0000       21.569       21.853    
  4593.657670       1.0000       21.569       21.853    
  4593.659577       1.0000       21.569       21.853    
  4593.661484       1.0000       21.569       21.853    
  4593.665298       1.0000       21.569       21.853    
  4593.665298       1.0000       21.569       21.853    
  4593.668349       1.0000       21.569       21.853    
  4593.671400       1.0000       21.569       21.853    
  4593.677503       1.0000       21.570       21.853    
  4593.689707       1.0000       21.570       21.853    
  4593.714117       1.0000       21.570       21.853    
  4593.762935       1.0000       21.570       21.854    
  4593.860572       1.0000       21.570       21.854    
  4594.055846       1.0000       21.571       21.855    
  4594.446394       1.0000       21.572       21.857    
  4595.227490       1.0000       21.581       21.868    
  4596.727490       1.0000       21.612       21.906    
  4598.227490       1.0000       21.640       21.940    
  4599.727490       1.0000       21.662       21.966    
  4601.227490       1.0000       21.685       21.994    
  4602.483130       1.0000       21.682       21.990    
  4602.483130       1.0000       21.682       21.990    
  4603.102928       1.0000       21.683       21.992    
  4603.141924       1.0000       21.683       21.993    
  4603.219915       1.0000       21.683       21.993    
  4603.295660       1.0000       21.683       21.993    
  4603.295660       1.0000       21.683       21.993    
  4603.791499       1.0000       21.683       21.994    
  4604.287338       1.0000       21.686       21.998    
  4604.513615       1.0000       21.689       22.000    
  4604.513615       1.0000       21.689       22.000    
  4604.542723       1.0000       21.689       22.000    
  4604.571831       1.0000       21.689       22.000    
  4604.571831       1.0000       21.689       22.000    
  4604.595118       1.0000       21.689       22.000    
  4604.618405       1.0000       21.689       22.000    
  4604.664978       1.0000       21.689       22.001    
  4604.758125       1.0000       21.690       22.001    
  4604.944419       1.0000       21.691       22.003    
  4605.317006       1.0000       21.692       22.004    
  4606.062181       1.0000       21.692       22.005    
  4607.552530       1.0000       21.688       21.998    
  4608.007847       1.0000       21.685       21.994    
  4608.007847       1.0000       21.685       21.994    
  4609.094459       1.0000       21.679       21.985    
  4609.147728       1.0000       21.678       21.984    
  4609.254267       1.0000       21.674       21.981    
  4609.272695       1.0000       21.673       21.981    
  4609.309552       1.0000       21.672       21.979    
  4609.309552       1.0000       21.672       21.979    
  4609.309580       1.0000       21.672       21.979    
  4609.309608       1.0000       21.672       21.979    
  4609.309664       1.0000       21.672       21.979    
  4609.309775       1.0000       21.672       21.980    
  4609.309997       1.0000       21.672       21.980    
  4609.310442       1.0000       21.672       21.980    
  4609.310537       1.0000       21.672       21.980    
  4609.310537       1.0000       21.672       21.980    
  4609.311250       1.0000       21.672       21.980    
  4609.311962       1.0000       21.672       21.980    
  4609.313386       1.0000       21.672       21.980    
  4609.316234       1.0000       21.672       21.980    
  4609.321931       1.0000       21.672       21.980    
  4609.333325       1.0000       21.673       21.980    
  4609.356113       1.0000       21.673       21.980    
  4609.401689       1.0000       21.674       21.980    
  4609.492841       1.0000       21.674       21.979    
  4609.675144       1.0000       21.673       21.978    
  4610.039750       1.0000       21.669       21.973    
  4610.768963       1.0000       21.662       21.963    
  4612.227388       1.0000       21.644       21.939    
  4613.727388       1.0000       21.630       21.919    
  4615.227388       1.0000       21.622       21.908    
  4616.727388       1.0000       21.613       21.898    
  4618.227388       1.0000       21.602       21.885    
  4619.727388       1.0000       21.595       21.878    
  4621.227388       1.0000       21.588       21.870    
  4622.727388       1.0000       21.581       21.863    
  4624.227388       1.0000       21.567       21.848    
  4625.727388       1.0000       21.553       21.832    
  4627.227388       1.0000       21.535       21.812    
  4628.727388       1.0000       21.518       21.792    
  4630.227388       1.0000       21.499       21.771    
  4631.727388       1.0000       21.481       21.749    
  4632.011597       1.0000       21.477       21.745    
  4632.011597       1.0000       21.477       21.745    
  4634.345077       1.0000       21.446       21.710    
  4635.845077       1.0000       21.427       21.687    
  4637.345077       1.0000       21.409       21.666    
  4638.845077       1.0000       21.393       21.648    
  4640.345077       1.0000       21.379       21.632    
  4641.845077       1.0000       21.368       21.620    
  4643.345077       1.0000       21.362       21.614    
  4644.845077       1.0000       21.365       21.619    
  4646.345077       1.0000       21.373       21.629    
  4647.845077       1.0000       21.375       21.634    
  4649.345077       1.0000       21.360       21.618    
  4650.845077       1.0000       21.357       21.615    
  4652.345077       1.0000       21.350       21.609    
  4653.845077       1.0000       21.340       21.598    
  4655.345077       1.0000       21.329       21.585    
  4656.014436       1.0000       21.324       21.579    
  4656.014436       1.0000       21.324       21.579    
  4658.414436       1.0000       21.300       21.550    
  4658.633469       1.0000       21.298       21.547    
  4658.633469       1.0000       21.298       21.547    
  4660.553469       1.0000       21.277       21.522    
  4662.053469       1.0000       21.272       21.515    
